5,10,154.444444444444,10,0,10
5,20,161.692307692308,14,3,11
5,30,147.214285714286,15,5,10
5,40,138.214285714286,15,6,9
5,50,138.285714285714,15,7,8
5,60,141,15,8,7
5,70,152.769230769231,14,9,5
5,80,144.071428571429,15,11,4
5,90,142.642857142857,15,11,4
5,100,157.153846153846,14,9,5
